study,study_label,covariate,group,sample,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,nobs,significant
polarization,Levendusky and Malhotra (2015),age,age_3_18 - 39,mt,(Intercept),2.680579419423082,0.04494430359933205,59.64225062468028,0,2.5924049622643985,2.768753876581765,1252,1254,1
polarization,Levendusky and Malhotra (2015),age,age_3_18 - 39,mt,Z,0.33778795671760753,0.06539196132641202,5.16558839750191,2.786329553736309e-7,0.2094980460784382,0.46607786735677686,1252,1254,1
polarization,Levendusky and Malhotra (2015),age,age_3_18 - 39,original,(Intercept),1.5566838746998286,0.09531086668359931,16.332700864713637,9.129141276006561e-45,1.3692165229475535,1.7441512264521037,343,345,1
polarization,Levendusky and Malhotra (2015),age,age_3_18 - 39,original,Z,0.2009487174635875,0.14728614797826364,1.3643422699413887,0.17335434743890293,-0.08874903759869052,0.4906464725258655,343,345,0
polarization,Levendusky and Malhotra (2015),age,age_3_40 - 59,mt,(Intercept),2.8236016401207813,0.06808559178786576,41.471353424058876,8.107292009028888e-175,2.6898743588088925,2.95732892143267,574,576,1
polarization,Levendusky and Malhotra (2015),age,age_3_40 - 59,mt,Z,0.4459299755732763,0.08956912864872393,4.978612411449749,8.481458787809372e-7,0.2700067626123316,0.621853188534221,574,576,1
polarization,Levendusky and Malhotra (2015),age,age_3_40 - 59,original,(Intercept),1.7478413724141548,0.09080136732172729,19.24906445760013,1.0128886527419362e-58,1.5693269860373191,1.9263557587909905,395,397,1
polarization,Levendusky and Malhotra (2015),age,age_3_40 - 59,original,Z,0.03801975061164327,0.12820625883872566,0.29655143950085466,0.7669648532179828,-0.214032198619175,0.2900716998424615,395,397,0
polarization,Levendusky and Malhotra (2015),age,age_3_More than 60,mt,(Intercept),3.0079404000457655,0.11452535955319124,26.264404772715245,5.970246681975425e-59,2.781708478604932,3.2341723214865987,155,157,1
polarization,Levendusky and Malhotra (2015),age,age_3_More than 60,mt,Z,0.12592556790074852,0.1650144460065182,0.7631184477980453,0.4465526512597884,-0.20004184517871595,0.451892980980213,155,157,0
polarization,Levendusky and Malhotra (2015),age,age_3_More than 60,original,(Intercept),1.6156899070651503,0.09796340483293439,16.492790443743033,2.830132080851823e-44,1.4229301675450405,1.80844964658526,309,311,1
polarization,Levendusky and Malhotra (2015),age,age_3_More than 60,original,Z,0.25215431140596883,0.140160367251739,1.7990414576545732,0.07298776520095535,-0.02363516251608455,0.5279437853280222,309,311,0
polarization,Levendusky and Malhotra (2015),educ,educ_3_College,mt,(Intercept),2.7842833530336075,0.06115104103253244,45.53125026199251,6.8799526270432135e-211,2.6642207288361703,2.9043459772310447,696,698,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_College,mt,Z,0.35652843869677897,0.08557880782852242,4.166083259902017,3.488657573553686e-5,0.18850486836844432,0.5245520090251137,696,698,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_College,original,(Intercept),1.8972886765591501,0.11394143464181504,16.651437490878052,5.352683679558672e-41,1.672748967371769,2.121828385746531,223,225,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_College,original,Z,0.14043284490636984,0.15680152252208535,0.8956089370024453,0.37142737718476637,-0.16856948052447632,0.44943517033721603,223,225,0
polarization,Levendusky and Malhotra (2015),educ,educ_3_Graduate School,mt,(Intercept),2.7873540280057063,0.09214385382312486,30.250026587298855,3.412229894698474e-85,2.6058697368843977,2.968838319127015,248,250,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_Graduate School,mt,Z,0.46846499735243197,0.1255996091070776,3.729828465891569,2.3751070410356765e-4,0.22108706515017768,0.7158429295546862,248,250,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_Graduate School,original,(Intercept),1.9748599775053919,0.11102195172510088,17.78801351281683,3.618266047977042e-36,1.7551507988657962,2.1945691561449876,126,128,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_Graduate School,original,Z,0.06922264804309859,0.21430667219557542,0.3230074329180301,0.7472250333796975,-0.35488395604238454,0.4933292521285817,126,128,0
polarization,Levendusky and Malhotra (2015),educ,educ_3_Less than College,mt,(Intercept),2.704572605741727,0.050386562995909434,53.676465409265845,1.344515722046194e-301,2.6057013588402276,2.803443852643227,1037,1039,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_Less than College,mt,Z,0.3451248901091696,0.07132527178661101,4.838746232074723,1.5047401762911367e-6,0.20516657309312133,0.4850832071252178,1037,1039,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_Less than College,original,(Intercept),1.5177280714950478,0.069329282128485,21.89158786733587,2.8025854076135958e-81,1.3816091459766284,1.6538469970134673,698,700,1
polarization,Levendusky and Malhotra (2015),educ,educ_3_Less than College,original,Z,0.17982316745840007,0.1008882031460193,1.7824003387009997,0.07511854436647271,-0.0182575480503768,0.3779038829671769,698,700,0
polarization,Levendusky and Malhotra (2015),female,female_0,mt,(Intercept),2.7661120880552104,0.05015395433855054,55.15242266608387,1.9900723919741183e-300,2.667688569422382,2.8645356066880385,964,966,1
polarization,Levendusky and Malhotra (2015),female,female_0,mt,Z,0.29944824183279345,0.07248899990313154,4.130947346948529,3.926302624927896e-5,0.15719380692860555,0.4417026767369814,964,966,1
polarization,Levendusky and Malhotra (2015),female,female_0,original,(Intercept),1.7265588260970641,0.07823904569693024,22.067738821676436,1.2631770658443776e-77,1.5728724378654533,1.880245214328675,546,548,1
polarization,Levendusky and Malhotra (2015),female,female_0,original,Z,0.1441618621817335,0.1176118727890783,1.2257424251739377,0.2208240472569342,-0.08686529032376186,0.37518901468722887,546,548,0
polarization,Levendusky and Malhotra (2015),female,female_1,mt,(Intercept),2.7202954999619804,0.05131452450046506,53.01219345679266,3.393258182225831e-295,2.6196012782602445,2.8209897216637163,1019,1021,1
polarization,Levendusky and Malhotra (2015),female,female_1,mt,Z,0.4202081245334714,0.07058048105243789,5.953602444580635,3.6056413268860772e-9,0.28170841755781906,0.5587078315091237,1019,1021,1
polarization,Levendusky and Malhotra (2015),female,female_1,original,(Intercept),1.5522716447104108,0.07787412305381872,19.933086676785273,1.3805389572911004e-65,1.3992730244464038,1.7052702649744178,503,505,1
polarization,Levendusky and Malhotra (2015),female,female_1,original,Z,0.1769714430765872,0.1107410388863695,1.598065584865753,0.1106563407035841,-0.04060052424441671,0.3945434103975911,503,505,0
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Conservative,mt,(Intercept),2.9241833047623893,0.08297498876473075,35.24174390735608,3.7418480142485433e-124,2.7610567496628597,3.087309859861919,396,398,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Conservative,mt,Z,0.1348293058253623,0.11816693851667737,1.141007015311083,0.25455654876038586,-0.09748365852513086,0.36714227017585543,396,398,0
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Conservative,original,(Intercept),1.810647847011078,0.09322360285571807,19.42263323391838,4.56250257219395e-59,1.6273567436353666,1.9939389503867895,385,387,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Conservative,original,Z,-3.692592823919459e-4,0.13157708180830124,-0.0028064103361855317,0.9977622650133116,-0.25906885643189775,0.25833033786711385,385,387,0
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Liberal,mt,(Intercept),2.7555320708053204,0.04870276638074307,56.578553449375505,1.0598923263330438e-305,2.6599539881748635,2.8511101534357772,945,947,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Liberal,mt,Z,0.47540289031259036,0.06730903169690527,7.062988106163001,3.1578611297353766e-12,0.34331043086152824,0.6074953497636525,945,947,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Liberal,original,(Intercept),1.8689130594056784,0.0872384788632501,21.423035841045284,1.6225671471841303e-63,1.6972713942192912,2.0405547245920657,316,318,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Liberal,original,Z,0.06845318805834097,0.13539681181798982,0.5055745932212989,0.6135077837872321,-0.1979399740438655,0.3348463501605474,316,318,0
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Moderate,mt,(Intercept),2.6143872482357997,0.06651759526654154,39.30369457524333,8.725076040512293e-173,2.4837681391347464,2.745006357336853,640,642,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Moderate,mt,Z,0.3368490559819186,0.09480126213686839,3.5532127778593927,4.085547309134756e-4,0.15068994496243548,0.5230081670014017,640,642,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Moderate,original,(Intercept),1.2571908898619595,0.09810858893273977,12.814279601186099,4.96470585783107e-31,1.064226610357991,1.450155169365928,346,348,1
polarization,Levendusky and Malhotra (2015),ideo,ideo_3_Moderate,original,Z,0.4034722545820514,0.14841067302730152,2.718620206700558,0.006885788685792689,0.11157162790964442,0.6953728812544584,346,348,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Democrat,mt,(Intercept),2.7413014346226063,0.0440515777392792,62.22935874957974,0,2.6548738014804427,2.82772906776477,1187,1189,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Democrat,mt,Z,0.4119592802330876,0.06199968477960592,6.644538302049511,4.6233721497003956e-11,0.29031809764535055,0.5336004628208246,1187,1189,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Democrat,original,(Intercept),1.7124286179266253,0.07823347383718382,21.888694620546428,1.3076538813979912e-73,1.5586954011840217,1.8661618346692288,467,469,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Democrat,original,Z,0.18073311554640614,0.11328797508040958,1.5953424484648553,0.11131215810971633,-0.04188418588664772,0.40335041697946,467,469,0
polarization,Levendusky and Malhotra (2015),pid,pid_3_Independent,mt,(Intercept),2.6658648631002424,0.10334035896290418,25.796938290655646,1.2572523989415299e-76,2.462460731559086,2.869268994641399,286,288,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Independent,mt,Z,0.22156793057142837,0.14356125101521797,1.5433686249219258,0.12384709146668181,-0.06100271151618575,0.5041385726590425,286,288,0
polarization,Levendusky and Malhotra (2015),pid,pid_3_Independent,original,(Intercept),0.43517493842243,0.16529453889683654,2.632724234731257,0.012649504717488201,0.09925601932912992,0.77109385751573,34,36,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Independent,original,Z,0.202676407382716,0.26666406306977203,0.7600439483654241,0.4524666933423416,-0.33925017062318197,0.7446029853886139,34,36,0
polarization,Levendusky and Malhotra (2015),pid,pid_3_Republican,mt,(Intercept),2.7914827720805775,0.0747271976006868,37.35564642738485,7.981357316210658e-148,2.6446703743976534,2.9382951697635016,508,510,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Republican,mt,Z,0.3301843136637917,0.10575791375880263,3.122076655339745,0.0018981149351302668,0.12240758187944575,0.5379610454481376,508,510,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Republican,original,(Intercept),1.6535577058997317,0.0774479475932763,21.350568443511424,5.47050658739806e-74,1.5014252861400577,1.8056901256594058,546,548,1
polarization,Levendusky and Malhotra (2015),pid,pid_3_Republican,original,Z,0.13628350561995842,0.11523326049476122,1.1826750803962038,0.23745268676323844,-0.09007129525777113,0.36263830649768797,546,548,0
polarization,Levendusky and Malhotra (2015),white,white_0,mt,(Intercept),2.5497676833886067,0.07468619672587994,34.13974462706938,1.3814580888103728e-129,2.4030091069273993,2.696526259849814,472,474,1
polarization,Levendusky and Malhotra (2015),white,white_0,mt,Z,0.3994616485375039,0.1098990655483986,3.634804777858502,3.0875593445058334e-4,0.18350969059410188,0.6154136064809059,472,474,1
polarization,Levendusky and Malhotra (2015),white,white_0,original,(Intercept),1.4923785460125256,0.11517758144633707,12.957196420275997,2.8458419260839724e-30,1.2656330913125278,1.7191240007125235,274,276,1
polarization,Levendusky and Malhotra (2015),white,white_0,original,Z,0.11198728222844369,0.16830870810404922,0.6653683192625579,0.506374632993792,-0.21935527653853887,0.4433298409954262,274,276,0
polarization,Levendusky and Malhotra (2015),white,white_1,mt,(Intercept),2.806188582867589,0.040617134749424785,69.08878728594537,0,2.7265166424260134,2.8858605233091645,1511,1513,1
polarization,Levendusky and Malhotra (2015),white,white_1,mt,Z,0.34740219539050937,0.056469009717834306,6.152085845429501,9.773525136304971e-10,0.23663624385824994,0.4581681469227688,1511,1513,1
polarization,Levendusky and Malhotra (2015),white,white_1,original,(Intercept),1.7088683117307408,0.058595317562643905,29.163905629554783,8.72557194468149e-127,1.5938439639860618,1.82389265947542,775,777,1
polarization,Levendusky and Malhotra (2015),white,white_1,original,Z,0.18484264909673956,0.08542718144790168,2.163745144857285,0.03078881266479881,0.017146556056436613,0.3525387421370425,775,777,1
shaferS9,Shafer (2017),age,age_3_18 - 39,mt,(Intercept),3.4580132555318315,0.04532415475796326,76.29515153670403,0,3.369013054330341,3.547013456733322,647,649,1
shaferS9,Shafer (2017),age,age_3_18 - 39,mt,Z,-0.053096981328508645,0.06460740351431714,-0.8218405080579076,0.41147042075939866,-0.17996248919260965,0.07376852653559235,647,649,0
shaferS9,Shafer (2017),age,age_3_18 - 39,original,(Intercept),3.460353921600512,0.08702444409907381,39.76301092668904,7.20279666896346e-120,3.289079250236013,3.631628592965011,292,294,1
shaferS9,Shafer (2017),age,age_3_18 - 39,original,Z,-0.2535310473811389,0.11875271195190845,-2.1349495368477305,0.033597449223081784,-0.4872508019141366,-0.019811292848141204,292,294,1
shaferS9,Shafer (2017),age,age_3_40 - 59,mt,(Intercept),3.220441383239057,0.10070692085564024,31.978352191459056,1.2033843816816006e-70,3.021526164518185,3.419356601959929,157,159,1
shaferS9,Shafer (2017),age,age_3_40 - 59,mt,Z,-0.015018713979129442,0.138172918886174,-0.10869506195712465,0.913583153766846,-0.28793636599376055,0.2578989380355016,157,159,0
shaferS9,Shafer (2017),age,age_3_40 - 59,original,(Intercept),3.3259060540210497,0.10429964813305083,31.88798920757936,9.315876139591401e-105,3.120760741116428,3.5310513669256713,344,346,1
shaferS9,Shafer (2017),age,age_3_40 - 59,original,Z,-0.05852336831832858,0.14882037760897054,-0.39324835253476015,0.6943796599072205,-0.35123579331357513,0.23418905667691794,344,346,0
shaferS9,Shafer (2017),age,age_3_More than 60,mt,(Intercept),3.2054226692599275,0.21584588336224522,14.85051565185702,2.287427620119587e-15,2.7646065668632045,3.6462387716566504,30,32,1
shaferS9,Shafer (2017),age,age_3_More than 60,mt,Z,-0.3424596868867444,0.3248822199093938,-1.0541041211250426,0.3002512973797744,-1.005957696149701,0.32103832237621216,30,32,0
shaferS9,Shafer (2017),age,age_3_More than 60,original,(Intercept),3.4497792428355067,0.11124715197968513,31.010045483820313,9.465898329889367e-84,3.2305752742332534,3.66898321143776,228,230,1
shaferS9,Shafer (2017),age,age_3_More than 60,original,Z,-0.07696038588493899,0.15014629585354616,-0.5125693274511862,0.6087488145676925,-0.3728121298292294,0.21889135805935145,228,230,0
shaferS9,Shafer (2017),educ,educ_3_College,mt,(Intercept),3.4141910643225835,0.06527513591763878,52.304618233663355,5.073089569397065e-150,3.285719834662818,3.542662293982349,291,293,1
shaferS9,Shafer (2017),educ,educ_3_College,mt,Z,-0.05386402710374993,0.09166807846894426,-0.587598518518071,0.5572574762797122,-0.23428051488115512,0.12655246067365525,291,293,0
shaferS9,Shafer (2017),educ,educ_3_College,original,(Intercept),3.2795281778002945,0.08814145955236069,37.20755470190599,4.952506903009515e-83,3.105520613626266,3.453535741974323,168,170,1
shaferS9,Shafer (2017),educ,educ_3_College,original,Z,-0.28023362483791203,0.17441210600403745,-1.6067326475114343,0.10999092122742551,-0.624555421667202,0.06408817199137795,168,170,0
shaferS9,Shafer (2017),educ,educ_3_Graduate School,mt,(Intercept),3.2155264444191407,0.14134642053420463,22.74925981334639,1.2736609467566007e-38,2.9346301354613518,3.4964227533769296,88,90,1
shaferS9,Shafer (2017),educ,educ_3_Graduate School,mt,Z,-0.06808299656701416,0.17500162894601204,-0.38904207336274427,0.6981848128010804,-0.41586196010036885,0.2796959669663405,88,90,0
shaferS9,Shafer (2017),educ,educ_3_Graduate School,original,(Intercept),3.376247822326376,0.13584711884849754,24.85328986691069,3.09987793633582e-38,3.10568483661668,3.646810808036072,76,78,1
shaferS9,Shafer (2017),educ,educ_3_Graduate School,original,Z,-0.36703003371546555,0.2814009723640748,-1.3042955418100135,0.1960691071897778,-0.9274886427003683,0.1934285752694373,76,78,0
shaferS9,Shafer (2017),educ,educ_3_Less than College,mt,(Intercept),3.4302997936670567,0.05580070950511083,61.4741250441067,1.6123284808740714e-222,3.3206407176575365,3.539958869676577,455,457,1
shaferS9,Shafer (2017),educ,educ_3_Less than College,mt,Z,-0.04679808722601759,0.08203200303625643,-0.5704857311034306,0.5686299074770347,-0.20800667643476445,0.11441050198272928,455,457,0
shaferS9,Shafer (2017),educ,educ_3_Less than College,original,(Intercept),3.442909400254586,0.07457328768713432,46.16813214269177,8.62693921250205e-203,3.2964625582274922,3.58935624228168,620,622,1
shaferS9,Shafer (2017),educ,educ_3_Less than College,original,Z,-0.07331239865884268,0.0947174230959764,-0.774011752669367,0.43921887701235984,-0.2593182450893329,0.1126934477716475,620,622,0
shaferS9,Shafer (2017),female,female_0,mt,(Intercept),3.449844877155567,0.0560858947842805,61.51002654810945,6.416716204666414e-215,3.339607539286834,3.5600822150243,429,431,1
shaferS9,Shafer (2017),female,female_0,mt,Z,-0.007266156792543998,0.07555332518515545,-0.09617256123058944,0.9234284320373005,-0.15576690671508256,0.14123459312999456,429,431,0
shaferS9,Shafer (2017),female,female_0,original,(Intercept),3.356514600026374,0.08255512721977325,40.65785751974998,2.1858668860575457e-148,3.1942463308124696,3.5187828692402787,424,426,1
shaferS9,Shafer (2017),female,female_0,original,Z,0.0068115628376352825,0.12250028252086989,0.055604466352759827,0.9556830981266806,-0.23397189292469578,0.24759501859996635,424,426,0
shaferS9,Shafer (2017),female,female_1,mt,(Intercept),3.351880195165881,0.059726610289325605,56.120382170172014,1.102850508063528e-193,3.234469043054448,3.4692913472773146,407,409,1
shaferS9,Shafer (2017),female,female_1,mt,Z,-0.10140505154218957,0.08839452925432505,-1.147186962786251,0.2519782749283428,-0.27517187791694836,0.07236177483256923,407,409,0
shaferS9,Shafer (2017),female,female_1,original,(Intercept),3.4545532786692115,0.08033633401783125,43.001131690953784,4.943006381889246e-160,3.2966646188066364,3.6124419385317865,442,444,1
shaferS9,Shafer (2017),female,female_1,original,Z,-0.27489027089959056,0.10412400701039631,-2.640027778340724,0.008583215549283341,-0.47952992899929725,-0.07025061279988384,442,444,1
shaferS9,Shafer (2017),ideo,ideo_3_Conservative,mt,(Intercept),3.4483197467943145,0.1032556554139735,33.39594071597609,7.940582147048606e-76,3.2444651051616105,3.6521743884270186,167,169,1
shaferS9,Shafer (2017),ideo,ideo_3_Conservative,mt,Z,-0.06481804035327685,0.12658597834974267,-0.5120475521719473,0.6092942117130383,-0.3147330609761556,0.1850969802696019,167,169,0
shaferS9,Shafer (2017),ideo,ideo_3_Conservative,original,(Intercept),3.3412523754537813,0.0801623778309983,41.68105370449402,1.4470607609612649e-131,3.1835423797185634,3.498962371188999,321,323,1
shaferS9,Shafer (2017),ideo,ideo_3_Conservative,original,Z,-0.15492495200516987,0.10891038504069069,-1.422499350702758,0.15585234880599605,-0.3691932512377595,0.05934334722741974,321,323,0
shaferS9,Shafer (2017),ideo,ideo_3_Liberal,mt,(Intercept),3.4025368777852862,0.053516027096891836,63.579773431703465,4.3671049656810145e-229,3.297368867550089,3.5077048880204833,457,459,1
shaferS9,Shafer (2017),ideo,ideo_3_Liberal,mt,Z,-0.08507949894745657,0.07700318131463087,-1.1048829086661538,0.2697916900437386,-0.236403724603777,0.06624472670886385,457,459,0
shaferS9,Shafer (2017),ideo,ideo_3_Liberal,original,(Intercept),3.4302335811131197,0.10799130421550707,31.76397957253815,7.115092245366447e-86,3.2174499684901208,3.6430171937361187,229,231,1
shaferS9,Shafer (2017),ideo,ideo_3_Liberal,original,Z,-0.13520142267231072,0.16746833686752366,-0.8073252842969487,0.42031684214480314,-0.465177229312491,0.19477438396786956,229,231,0
shaferS9,Shafer (2017),ideo,ideo_3_Moderate,mt,(Intercept),3.3631803748708196,0.07903736998367682,42.55177488275989,3.3134873057131257e-105,3.207372047829251,3.518988701912388,210,212,1
shaferS9,Shafer (2017),ideo,ideo_3_Moderate,mt,Z,0.0314880038687018,0.12323760196805475,0.25550646365923296,0.7985820318738988,-0.21145333635077745,0.27442934408818104,210,212,0
shaferS9,Shafer (2017),ideo,ideo_3_Moderate,original,(Intercept),3.44230807652094,0.1050924723320016,32.7550394441784,2.665025066811478e-103,3.2355336244979997,3.64908252854388,314,316,1
shaferS9,Shafer (2017),ideo,ideo_3_Moderate,original,Z,-0.1154697388732515,0.13876090947834496,-0.8321489049570673,0.40595731757057396,-0.38848844690161494,0.1575489691551119,314,316,0
shaferS9,Shafer (2017),pid,pid_3_Democrat,mt,(Intercept),3.3583455599247456,0.051078251432788095,65.74903145116201,2.0416786749415442e-254,3.258000919885457,3.458690199964034,521,523,1
shaferS9,Shafer (2017),pid,pid_3_Democrat,mt,Z,-0.06364967255040375,0.0731368019786058,-0.8702824136202012,0.38454687804744414,-0.20732894625899734,0.08002960115818984,521,523,0
shaferS9,Shafer (2017),pid,pid_3_Democrat,original,(Intercept),3.462035955995103,0.08330416668494385,41.558977104812946,5.30436706198532e-157,3.2983273216886286,3.625744590301577,455,457,1
shaferS9,Shafer (2017),pid,pid_3_Democrat,original,Z,-0.15720490952581834,0.11588805099932425,-1.3565238880989983,0.1756052258643615,-0.38494711398589043,0.07053729493425379,455,457,0
shaferS9,Shafer (2017),pid,pid_3_Independent,mt,(Intercept),3.5049607420568663,0.11093297787911242,31.595300235033314,1.3864714276356504e-60,3.2853578325272164,3.724563651586516,122,124,1
shaferS9,Shafer (2017),pid,pid_3_Independent,mt,Z,0.03146759518376306,0.16587629804972065,0.18970519329006724,0.8498554178860062,-0.2969011042792746,0.3598362946468007,122,124,0
shaferS9,Shafer (2017),pid,pid_3_Independent,original,(Intercept),3.449844877155565,0.2476303121681307,13.93143208902981,1.433855018690368e-13,2.940833480593648,3.9588562737174824,26,28,1
shaferS9,Shafer (2017),pid,pid_3_Independent,original,Z,-0.6080524218864074,0.42379315965707354,-1.4347858336798862,0.1632684677811913,-1.479171737457001,0.26306689368418623,26,28,0
shaferS9,Shafer (2017),pid,pid_3_Republican,mt,(Intercept),3.450501740231947,0.08666949238433723,39.81218356432322,2.0042045433912948e-94,3.279549460831423,3.6214540196324707,191,193,1
shaferS9,Shafer (2017),pid,pid_3_Republican,mt,Z,-0.0670000337909117,0.11393551562700022,-0.5880522278080089,0.5571918927823563,-0.29173350764969747,0.1577334400678741,191,193,0
shaferS9,Shafer (2017),pid,pid_3_Republican,original,(Intercept),3.3261608538765612,0.0798746006897631,41.6422845955191,2.864348451564709e-144,3.1691132358484073,3.483208471904715,383,385,1
shaferS9,Shafer (2017),pid,pid_3_Republican,original,Z,-0.07421548067080937,0.10832290759873878,-0.6851319108394527,0.4936751190028542,-0.28719751087012896,0.13876654952851025,383,385,0
shaferS9,Shafer (2017),white,white_0,mt,(Intercept),3.5054296958623365,0.08460075215944357,41.434970805647175,2.0978319250955477e-100,3.338610844253311,3.672248547471362,201,203,1
shaferS9,Shafer (2017),white,white_0,mt,Z,-0.2567776951127895,0.12618117967969497,-2.0349920310192666,0.0431646411758666,-0.5055863516737608,-0.007969038551818214,201,203,1
shaferS9,Shafer (2017),white,white_0,original,(Intercept),3.5845244053760177,0.1459975711250498,24.55194547247503,6.0439820313981925e-65,3.2967915757281574,3.872257235023878,220,222,1
shaferS9,Shafer (2017),white,white_0,original,Z,-0.07181549228913173,0.17856725199018073,-0.4021761632590997,0.687944845844289,-0.42373683112818383,0.2801058465499203,220,222,0
shaferS9,Shafer (2017),white,white_1,mt,(Intercept),3.3660968622721006,0.04663417195661594,72.18090771298783,2.8175908229916305e-308,3.2745210191447462,3.457672705399455,635,637,1
shaferS9,Shafer (2017),white,white_1,mt,Z,0.013801540967187748,0.0651593766141284,0.21181204738835976,0.8323216344577495,-0.11415237352801952,0.141755455462395,635,637,0
shaferS9,Shafer (2017),white,white_1,original,(Intercept),3.3300437707466175,0.053403904133459676,62.35581133590217,1.527023445613439e-275,3.225177568010112,3.434909973483123,646,648,1
shaferS9,Shafer (2017),white,white_1,original,Z,-0.172573343884268,0.08378909766241532,-2.059615734013066,0.039835427930663726,-0.3371052193182692,-0.008041468450266848,646,648,1
superordinate_id,Transue (2007),age,age_3_18 - 39,mt,(Intercept),1.5405917044604738,0.09291774054333933,16.58016752723233,3.7511091932515104e-42,1.3575903637400435,1.723593045180904,250,253,1
superordinate_id,Transue (2007),age,age_3_18 - 39,mt,Z,-0.07617265712206313,0.11301614261736176,-0.6739980268125108,0.5009352689717352,-0.2987577684376129,0.1464124541934867,250,253,0
superordinate_id,Transue (2007),age,age_3_18 - 39,mt,Z_particularismPublic Schools,0.19925245707988737,0.11289262186177038,1.7649732444327404,0.07878918586732739,-0.023089380305971047,0.4215942944657458,250,253,0
superordinate_id,Transue (2007),age,age_3_18 - 39,original,(Intercept),1.332146888737823,0.13999217642240905,9.515866691851656,3.254355429643047e-17,1.0556220914744219,1.608671686001224,156,159,1
superordinate_id,Transue (2007),age,age_3_18 - 39,original,Z,0.19095597396398317,0.15701845828837552,1.2161371092644344,0.2257696758753008,-0.11920062517189928,0.5011125730998656,156,159,0
superordinate_id,Transue (2007),age,age_3_18 - 39,original,Z_particularismPublic Schools,0.22839082554684853,0.15792162141610663,1.446228980546388,0.1501191481625036,-0.08354978043265954,0.5403314315263565,156,159,0
superordinate_id,Transue (2007),age,age_3_40 - 59,mt,(Intercept),1.189788080430725,0.16422978399023397,7.244654724148432,1.6503114455129296e-10,0.8633636016881518,1.5162125591732982,87,90,1
superordinate_id,Transue (2007),age,age_3_40 - 59,mt,Z,0.08135629570842526,0.1943978765912561,0.41850403479193465,0.6766099496565934,-0.3050305337276854,0.467743125144536,87,90,0
superordinate_id,Transue (2007),age,age_3_40 - 59,mt,Z_particularismPublic Schools,0.13768334164629364,0.19289242400860446,0.713783044377896,0.4772718854888315,-0.245711237768999,0.5210779210615863,87,90,0
superordinate_id,Transue (2007),age,age_3_40 - 59,original,(Intercept),1.2247921409355893,0.13586016251364208,9.015094036948504,3.36556302921242e-15,0.9558433797324107,1.493740902138768,122,125,1
superordinate_id,Transue (2007),age,age_3_40 - 59,original,Z,0.18778945048411907,0.1647270437213333,1.140003767698279,0.25651790136667985,-0.13830418525009272,0.5138830862183309,122,125,0
superordinate_id,Transue (2007),age,age_3_40 - 59,original,Z_particularismPublic Schools,0.2369811705556436,0.16632019228429865,1.424849065533552,0.1567539914519547,-0.09226626188022558,0.5662286029915128,122,125,0
superordinate_id,Transue (2007),age,age_3_More than 60,mt,(Intercept),1.6560332813928145,0.44913767262808735,3.6871395616909393,0.0013692913737424935,0.7220003592066757,2.590066203578953,21,24,1
superordinate_id,Transue (2007),age,age_3_More than 60,mt,Z,-0.5025534524457963,0.4501994894242887,-1.1162905872871098,0.2769083211055149,-1.4387945435418799,0.43368763865028725,21,24,0
superordinate_id,Transue (2007),age,age_3_More than 60,mt,Z_particularismPublic Schools,-0.045469121887953094,0.45050222598682627,-0.10092984954370174,0.9205635795746766,-0.9823397881307949,0.8914015443548888,21,24,0
superordinate_id,Transue (2007),age,age_3_More than 60,original,(Intercept),1.4155467585490327,0.225924114979614,6.2655850557465405,4.9529700311486895e-8,0.9633105075043007,1.8677830095937646,58,61,1
superordinate_id,Transue (2007),age,age_3_More than 60,original,Z,0.15245643470655693,0.2602167040501001,0.5858825829920747,0.560227472920739,-0.3684238914571748,0.6733367608702886,58,61,0
